Москва,2561.5,2562.61281628483,12692466,2020,4955.09,2.07,7.2,0.5
Старый Крым,9.97,9.13258879545433,9432,2019,946.04,1.17,17.2,2.3
Агидель,,11.3014249329027,14601,2019,,1.54,12.1,1.9
Цимлянск,,12.4809767011879,14558,2017,,1.48,13.3,2
Красный Кут,8,9.3702201397793,14483,2018,1810.375,1.35,16.2,2.1
Полярные Зори,940,,14389,2019,15.307446808510639,1.83,12.3,1.2
Светлогорск,21,20.2052324918899,14355,2019,683.57,1.42,13.8,1.5
Лакинск,9.67,7.14744408515394,14330,2018,1481.9,1.29,12.8,1.3
Яхрома,17,10.5536802178638,14297,2018,841,2.02,7.7,0.8
Медвежьегорск,14,11.1801796135481,14249,2019,1017.7857142857143,1.45,16.9,1.8
Очёр,39,12.1619541670393,14237,2019,110,1.5,14.9,2.4
Жердевка,,21.4485095291047,14214,2018,,1.61,10.2,1.1
Венёв,,9.24088205592569,14191,2018,1516.13,1.54,9.7,0.9
Кизел,75.81,23.8219983474988,14162,2019,186.81,1.5,14.9,2.4
Лукоянов,,11.5494829931593,14136,2017,,1.61,9.5,1.2
Валдай,,11.8413077053288,14119,2019,,1.49,13.8,1.4
Кашин,,11.7185523615093,14094,2019,,1.47,12,1.1
Чудово,14,21.1131376936592,14056,2019,1004,1.49,13.8,1.4
Новоульяновск,15.6,9.68624142250952,13990,2018,896.7948717948718,1.32,15.3,1.9
Жуков,10.3,10.855267809652,13569,2019,1317.38,1.54,10.9,1.1
Дубовка,20,18.3708656328753,13805,2019,690.25,1.35,13.9,1.5
Меленки,,15.4395093463045,13789,2018,1253.55,1.29,12.8,1.3
Купино,32,37.1283914878543,13781,2017,430.66,1.55,16,2
Трубчевск,14,15.0553378676293,13695,2019,978.2142857142857,1.44,13.2,1.8
Сим,33,,13170,2017,399.09090909090907,1.48,13.3,1.4
Николаевск,,10.7242908767069,13653,2019,,1.35,13.9,1.5
Первомайск,,16.5224710287495,13626,2017,,1.61,9.5,1.2
Гаджиево,135,7.36969820213514,13259,2019,98.21481481481482,1.83,12.3,1.2
Ак-Довурак,,55.0518800283111,13580,2018,,0.88,40.1,9.2
Пересвет,19,1.57582786989026,13574,2019,714.4,2.02,7.7,0.8
Кремёнки,,1.34503439826847,10416,2019,,1.54,10.9,1.1
Могоча,20,22.9029155856029,13442,2017,672.1,1.32,21,3.4
Обоянь,12,11.9187278946994,13413,2017,1117.75,1.6,9.9,1
Гвардейск,12,14.2492775399602,13190,2019,1099.1666666666667,1.42,13.8,1.5
Белёв,8.58,8.3237952968255,13180,2018,1536.13,1.54,9.7,0.9
Краснозаводск,,34.833824933903,12927,2019,,2.02,7.7,0.8
Лагань,91.38,14.2280058127927,13137,2017,143.7623112278398,0.99,24.2,3.4
Петушки,12,12.8978181773431,13112,2018,1092.67,1.29,12.8,1.3
Струнино,10.08,11.7415866780237,13094,2018,1299.0079365079364,1.29,12.8,1.3
Катайск,,17.9043798492416,12585,2017,,1.14,19.4,2.8
Руза,17.38,8.46748117842853,12973,2019,746.4326812428079,2.02,7.7,0.8
Емва,,15.8633147536115,12906,2017,,1.56,16.5,2.5
Южа,13,11.3983973308415,12834,2017,987.2307692307693,1.37,14.6,1.7
Гороховец,13,15.4418578474202,12799,2018,984.5384615384615,1.29,12.8,1.3
Шилка,105,14.1283309587158,12784,2017,121.75,1.32,21,3.4
Свирск,38.62,19.7561246330025,12779,2019,330.89,1.36,18.1,2.3
Сясьстрой,,13.7109241144466,12549,2019,,1.55,9.4,0.9
Петров Вал,,,12528,2019,,1.35,13.9,1.5
Далматово,170,10.2804528105687,12772,2017,75.13,1.14,19.4,2.8
Калязин,,9.67977215577183,12770,2018,,1.47,12,1.1
Адыгейск,12.57,7.50660209846756,12728,2019,1012.57,1.51,13.3,2
Белая Холуница,12,10.6289286754399,10406,2018,867.1666666666666,1.3,15.5,1.6
Горняк,,20.5666185650793,12654,2018,,1.31,17.8,2.7
Талдом,46.17,7.8408780131379,12652,2019,274.0307559021009,2.02,7.7,0.8
Снежногорск,23.1,,12638,2019,547.099567099567,1.83,12.3,1.2
Волосово,8,6.47294880346858,11909,2019,1488.625,1.55,9.4,0.9
Камешково,,8.6355940567289,12496,2018,,1.29,12.8,1.3
Байкальск,819.25,11.1080069187713,12495,2019,15.251754653646628,1.36,18.1,2.3
Хвалынск,46,11.9795696363076,12391,2018,269.3695652173913,1.35,16.2,2.1
Урень,,10.3051913486166,12385,2017,,1.61,9.5,1.2
Александровск,,8.71956979023987,12222,2019,,1.5,14.9,2.4
Аркадак,16,10.7278910763764,11895,2018,755.5,1.35,16.2,2.1
Чаплыгин,11,8.61227701151843,11802,2018,1072.909090909091,1.76,8.7,1
Новая Ляля,20,11.5963172495432,11753,2019,587.65,1.85,9.7,1.3
Нязепетровск,27,14.3317677198182,11752,2017,435.25925925925924,1.48,13.3,1.4
Юрюзань,20,,11685,2017,584.25,1.48,13.3,1.4
Долинск,11,12.1334195493705,11685,2019,1062.2727272727273,2.14,9.5,1.3
Удачный,2,5.40200368012251,11676,2018,5838,1.68,19.1,3.6
Боровск,10.44,12.2372675794932,10507,2019,1006.4176245210729,1.54,10.9,1.1
Лихославль,16,12.6990652741446,11594,2018,724.625,1.47,12,1.1
Чкаловск,7,6.66438446966831,11569,2017,1652.7142857142858,1.61,9.5,1.2
Бабаево,14.88,,11493,2017,772.3790322580645,1.43,13.8,1.5
Пионерский,8.3,2.26515174525571,11454,2019,1372,1.42,13.8,1.5
Сорск,70,1311.48605459837,11416,2018,163.09,1.18,18.3,2.4
Балей,49,17.5332621468166,11370,2017,232.0408163265306,1.32,21,3.4
Горнозаводск,,10.1110850782108,11274,2019,,1.5,14.9,2.4
Богучар,13,12.856723078877,11270,2018,866.92,1.61,8.9,1.1
Чулым,203,21.4084627748373,11270,2017,55.51724137931034,1.55,16,2
Ермолино,7,7.77407002527266,10204,2019,1457.7142857142858,1.54,10.9,1.1
Михайлов,8,10.8588462935502,10072,2019,1259,1.4,12.7,1.5
Называевск,,63.0538066769047,11249,2017,,1.51,13.5,1.8
Закаменск,59.22,11.7083550445315,11249,2017,189.95271867612294,1.31,18,2.8
Кораблино,,4.10491150942323,11188,2019,,1.4,12.7,1.5
Карабаш,686,22.3019334574882,11178,2017,16.29,1.48,13.3,1.4
Тетюши,9,10.8616187724807,11136,2019,1237.3333333333333,1.93,7.2,0.8
Заозёрск,516,,9656,2019,18.713178294573645,1.83,12.3,1.2
Красавино,,5.60307987336512,6084,2017,,1.43,13.8,1.5
Нариманов,,5.51581455476722,11118,2017,,1.36,16,2.1
Болхов,11.87,13.2318721604266,11097,2018,934.88,1.49,13.7,1.6
Невельск,9,9.5479648085997,9996,2019,1110.67,2.14,9.5,1.3
Вилюйск,15,7.34605684005976,11095,2018,739.6666666666666,1.68,19.1,3.6
Звенигово,,,11049,2019,,1.16,21.5,3.5
Киренск,21,23.6052312792842,11046,2019,526,1.36,18.1,2.3
Сосновка,,8.47525575505284,11027,2018,,1.3,15.5,1.6
Шагонар,59,,10995,2018,186.35593220338984,0.88,40.1,9.2
Неман,14,14.6647274176652,10864,2019,776,1.42,13.8,1.5
Кемь,21,13.3803885509634,10861,2019,517.1904761904761,1.45,16.9,1.8
Хилок,13,20.8107108554172,10724,2017,824.9230769230769,1.32,21,3.4
Завитинск,11.5,14.7499303471325,10721,2018,932.2608695652174,1.5,15.1,2.5
Верхний Тагил,19.91,6.70944922330017,10672,2019,711.47,1.85,9.7,1.3
Южно-Сухокумск,91.7,4.26023770045111,10641,2019,116.04,1.48,15.2,2.3
Ворсма,22.78,12.39354351747,10589,2017,464.83757682177344,1.61,9.5,1.2
Зубцов,,6.90895521545364,6300,2018,,1.47,12,1.1
Сосенский,,3.60593969891683,10537,2019,,1.54,10.9,1.1
Змеиногорск,34.057,14.8712019693027,10533,2018,323.1,1.31,17.8,2.7
Камбарка,26.473,8.50170338642336,10477,2017,395.76,1.43,12,1.3
Зуевка,40,15.4023430522703,10447,2018,261.175,1.3,15.5,1.6
Судогда,12,7.51708112915129,10442,2018,870.17,1.29,12.8,1.3
Высоковск,4,5.77067052432745,10394,2019,2598.5,2.02,7.7,0.8
Заволжск,8,8.75597343901133,10384,2017,1298,1.37,14.6,1.7
Уржум,7,7.5883225942198,9919,2018,1417,1.3,15.5,1.6
Малая Вишера,29,10.8542396535295,10371,2019,357.62068965517244,1.49,13.8,1.4
Магас,12.63,11.2213947718172,10333,2019,818.13,1.05,31.9,5.6
Тюкалинск,,44.9289370048928,10326,2017,,1.51,13.5,1.8
Питкяранта,,,10307,2019,,1.45,16.9,1.8
Петухово,,23.7010910313631,10304,2017,,1.14,19.4,2.8
Заозёрный,11,24.1802931933405,10286,2017,935.09,1.48,18.2,3
Эртиль,20,30.2958294697143,10265,2018,513.25,1.61,8.9,1.1
Опочка,23.91,12.0448543411701,9902,2019,414.1363446256796,1.32,17.5,2.2
Щёлкино,3.42,0.9597581670564,10260,2019,300,1.17,17.2,2.3
Луза,,,10232,2018,,1.3,15.5,1.6
Вытегра,16,9.65470055701963,10232,2017,639.5,1.43,13.8,1.5
Вуктыл,,8.75215111691252,10205,2017,,1.56,16.5,2.5
Дигора,9.19,14.9393504320213,10072,2019,1095.97,1.37,14.2,1.7
Каргополь,13,27.413428367163,10055,2017,773.46,1.54,12.6,1.5
Ивангород,7.7,8.5685726245895,9816,2019,1274.81,1.55,9.4,0.9
Белоусово,,3.06340834411653,9811,2019,,1.54,10.9,1.1
Дорогобуж,10,13.3176316776314,9793,2018,979.3,1.35,16.3,2.5
Нюрба,19,21.4203164076567,9786,2018,515.0526315789474,1.68,19.1,3.6
Щучье,35,45.128558785303,9775,2017,279.29,1.14,19.4,2.8
Нолинск,,6.55192999832067,9722,2018,,1.3,15.5,1.6
Микунь,,7.94127492816561,9684,2019,,1.56,16.5,2.5
Кола,10,,9681,2019,968.1,1.83,12.3,1.2
Печоры,20.55,16.2155109229176,9670,2019,470.56,1.32,17.5,2.2
Суздаль,15,15.0551897623244,9618,2018,641.2,1.29,12.8,1.3
Задонск,12.58,10.664586929346,9614,2018,764.23,1.76,8.7,1
Краснослободск,,11.4506563317551,9556,2017,,1.18,18.4,2.3
Краснослободск,84,7.6105904761325,17281,2019,205.72619047619048,1.35,13.9,1.5
Наволоки,,4.98842536927409,9546,2017,,1.37,14.6,1.7
Каргат,69,13.4153881020002,9519,2017,137.95652173913044,1.55,16,2
Беломорск,13,19.7585273149762,9498,2019,730.6153846153846,1.45,16.9,1.8
Рудня,17,12.5812654344628,9484,2018,557.88,1.35,16.3,2.5
Анива,8,5.68009034152673,9405,2019,1175.625,2.14,9.5,1.3
Александровск-Сахалинский,22,9.25809910336155,9346,2019,424.8181818181818,2.14,9.5,1.3
Миньяр,132,,9342,2017,70.77272727272727,1.48,13.3,1.4
Верхнеуральск,50,10.5861444162558,9312,2017,186.24,1.48,13.3,1.4
Покровск,11,7.15421525361094,9256,2018,841.4545454545455,1.68,19.1,3.6
Сковородино,22,8.75425800855824,9231,2018,419.59090909090907,1.5,15.1,2.5
Олёкминск,12,7.51454326191061,9213,2018,767.75,1.68,19.1,3.6
Харовск,10,10.8133809295947,9185,2017,918.5,1.43,13.8,1.5
Чадан,104,,9139,2018,87.875,0.88,40.1,9.2
Нижние Серги,,13.5954811961168,9109,2019,,1.85,9.7,1.3
Таруса,12,15.4469284866684,9070,2019,755.83,1.54,10.9,1.1
Кувшиново,18,52.8581922678126,9068,2018,503.77777777777777,1.47,12,1.1
Козловка,,7.34492402895808,9058,2017,,1.15,18.3,2.1
Болохово,,3.7389358583353,9043,2018,,1.54,9.7,0.9
Ельня,15,16.2354358745095,8993,2018,599.5333333333333,1.35,16.3,2.5
Верхняя Тура,,12.1656448386912,8987,2019,599.13,1.85,9.7,1.3
Нея,,12.8615268284641,8964,2017,,1.51,12.7,1.1
Перевоз,,5.79877589816261,8928,2017,,1.61,9.5,1.2
Белозерск,,7.86259421248679,8914,2017,,1.43,13.8,1.5
Городовиковск,,13.8688831510449,8798,2017,,0.99,24.2,3.4
Суоярви,9,,8781,2019,975.6666666666666,1.45,16.9,1.8
Мариинский Посад,9,10.0324885263414,8755,2017,972.7777777777778,1.15,18.3,2.1
Дмитровск,43.57,7.40695182003526,5105,2018,117.17,1.49,13.7,1.6
Серафимович,7,33.3015855144844,8749,2019,1249.857142857143,1.35,13.9,1.5
Макушино,,13.1850825136258,7810,2017,,1.14,19.4,2.8
Ардатов,,6.6117137879517,8734,2017,,1.18,18.4,2.3
Пудож,8,7.06702216935724,8718,2019,1089.75,1.45,16.9,1.8
Устюжна,8.33,8.74409302228499,8712,2017,1045.8583433373349,1.43,13.8,1.5
Углегорск,,21.6996680723814,8687,2019,,2.14,9.5,1.3
Сольцы,10.15,11.0692020841265,8675,2019,854.68,1.49,13.8,1.4
Лаишево,,7.34799341637216,8647,2019,,1.93,7.2,0.8
Теберда,,12.1550064735091,8644,2019,,1.04,24.5,3.6
Верхотурье,,12.8609482853688,8593,2019,,1.85,9.7,1.3
Порхов,,8.01642750641606,8535,2019,,1.32,17.5,2.2
Волчанск,63,60.1767673719981,8562,2019,135.9047619047619,1.85,9.7,1.3
Починок,7,10.4777157652486,8545,2018,1220.7142857142858,1.35,16.3,2.5
Липки,,2.10569177110163,8541,2018,,1.54,9.7,0.9
Облучье,28,13.3573510749072,8540,2018,305,1.12,24.6,3.6
Белинский,,7.67138633516123,7694,2018,,1.33,13.5,1.4
Ветлуга,,6.92472086367891,8501,2017,,1.61,9.5,1.2
Гремячинск,65,46.9293804528646,8454,2019,130.06153846153848,1.5,14.9,2.4
Ядрин,55,4.78088866914738,8451,2017,153.65,1.15,18.3,2.1
Бирюсинск,23,19.0012942385078,8430,2019,366.5217391304348,1.36,18.1,2.3
Болгар,116,5.45545249251077,8381,2019,72.25,1.93,7.2,0.8
Юрьевец,8,11.3341299772889,8378,2017,1047.25,1.37,14.6,1.7
Комсомольск,7,8.47719451141193,8366,2017,1195.142857142857,1.37,14.6,1.7
Сычёвка,8,,8220,2018,1027.5,1.35,16.3,2.5
Костерёво,14.33,3.36336255656935,8216,2018,573.34,1.29,12.8,1.3
Инсар,,12.0221980681625,8169,2017,,1.18,18.4,2.3
Медынь,,15.5516324616438,8133,2019,,1.54,10.9,1.1
Западная Двина,,9.90912607028426,8089,2018,,1.47,12,1.1
Олонец,6,,8070,2019,1345,1.45,16.9,1.8
Алупка,4,4.9681776146081,8067,2019,2016.75,1.17,17.2,2.3
Новая Ладога,,10.6496833664441,8027,2019,,1.55,9.4,0.9
Мамоново,20.85,6.80275082874793,7988,2019,383.12,1.42,13.8,1.5
Городище,,8.06151863524896,7885,2018,,1.33,13.5,1.4
Старица,,7.57782637269918,7676,2018,,1.47,12,1.1
Дно,,10.2949562765913,7525,2019,,1.32,17.5,2.2
Кириллов,,6.43845310807177,7482,2017,,1.43,13.8,1.5
Малмыж,,8.64800283095935,7422,2018,,1.3,15.5,1.6
Советск,44.4,25.0894432865698,39150,2019,881.76,1.42,13.8,1.5
Советск,26.38,27.7626501511841,15538,2018,589,1.3,15.5,1.6
Советск,,10.7867651733823,7405,2018,,1.54,9.7,0.9
Салаир,,37.678630875193,7327,2019,,1.4,15,1.7
Бирюч,,9.85494186855583,7276,2019,,1.76,7.4,0.8
Мглин,,11.5858513864439,7258,2019,,1.44,13.2,1.8
Лахденпохья,9,,7158,2019,795.3333333333334,1.45,16.9,1.8
Спасск,,12.3751844460941,7106,2018,,1.33,13.5,1.4
Новосокольники,,14.4775701198841,7105,2019,,1.32,17.5,2.2
Андреаполь,13,13.499315806357,7079,2018,695,1.47,12,1.1
Пучеж,6,4.95377309286749,7078,2017,1179.6666666666667,1.37,14.6,1.7
Оханск,,5.65336345807271,7064,2019,,1.5,14.9,2.4
Княгинино,,6.69231876249694,7062,2017,,1.61,9.5,1.2
Томмот,26,30.923484654214,6935,2018,266.7307692307692,1.68,19.1,3.6
Велиж,32,,6788,2018,212.13,1.35,16.3,2.5
Сретенск,36,16.971566991216,6643,2017,184.52777777777777,1.32,21,3.4
Макарьев,30,9.5669538804167,6632,2017,221.06666666666666,1.51,12.7,1.1
Дмитриев,,8.06152952582749,6619,2017,827.38,1.6,9.9,1
Севск,,6.76959255684873,6616,2019,,1.44,13.2,1.8
Орлов,4,4.21654397595021,6607,2018,1651.75,1.3,15.5,1.6
Сенгилей,6,6.78158787856496,6568,2017,1094.6666666666667,1.32,15.3,1.9
Спасск-Рязанский,,6.52605858146609,6544,2019,,1.4,12.7,1.5
Циолковский,60.61181,15.3736830793568,6535,2018,107.81727191449983,1.5,15.1,2.5
Каменногорск,,16.3910924898122,6445,2019,,1.55,9.4,0.9
Грайворон,10,8.02392983394644,6431,2019,643.1,1.76,7.4,0.8
Макаров,,1.40811779046545,6393,2019,,2.14,9.5,1.3
Усолье,16,11.6152937723256,6368,2019,398,1.5,14.9,2.4
Багратионовск,10.7,10.9806784338751,6304,2019,589.1588785046729,1.42,13.8,1.5
Темников,,7.84170076033838,6291,2017,,1.18,18.4,2.3
Сурск,,7.58161951550035,6254,2018,,1.33,13.5,1.4
Ладушкин,,5.23032831318261,3879,2019,,1.42,13.8,1.5
Весьегонск,,7.49682878453604,6219,2018,,1.47,12,1.1
Мураши,,6.61209043122476,6218,2018,,1.3,15.5,1.6
Демидов,33,,6213,2018,188.27,1.35,16.3,2.5
Новохопёрск,14,9.44304536079274,6108,2018,436.29,1.61,8.9,1.1
Правдинск,10,2.99371583332129,4099,2019,409.9,1.42,13.8,1.5
Фатеж,,4.42333119833785,5999,2017,,1.6,9.9,1
Курлово,,6.9783795227865,5992,2018,,1.29,12.8,1.3
Солигалич,8,8.49875829921589,5976,2017,747,1.51,12.7,1.1
Юхнов,5,9.17151075602506,5901,2019,1180.2,1.54,10.9,1.1
Шацк,,7.49989024143928,5894,2019,,1.4,12.7,1.5
Шенкурск,4,18.5140207004485,4847,2017,1211.75,1.54,12.6,1.5
Пошехонье,,7.6903884780573,5867,2017,,1.47,10.5,1
Короча,5,5.11468968450755,5843,2019,1168.6,1.76,7.4,0.8
Алзамай,48,7.77772265051627,5811,2019,121.0625,1.36,18.1,2.3
Мышкин,5,4.82518422118529,5738,2017,1147.6,1.47,10.5,1
Суджа,,4.45254012576531,5738,2017,1353.3,1.6,9.9,1
Гаврилов Посад,,6.05516361501955,5715,2017,,1.37,14.6,1.7
Чердынь,15,8.12907385409707,4634,2019,308.93,1.5,14.9,2.4
Певек,60.32,4.78302063003441,4053,2019,67.19,2.38,9.5,1.2
Приморск,,8.6835178131184,5623,2019,,1.55,9.4,0.9
Приморск,4,8.6835178131184,1961,2019,490.25,1.42,13.8,1.5
Шиханы,9.84,9.15774913798073,5560,2018,565.040650406504,1.35,16.2,2.1
Жиздра,,19.809776212135,5431,2019,,1.54,10.9,1.1
Мещовск,,6.98508521829148,3845,2019,,1.54,10.9,1.1
Пыталово,,6.69162333610987,5350,2019,,1.32,17.5,2.2
Чухлома,,4.93709639283557,5054,2017,,1.51,12.7,1.1
Злынка,,8.096792504322,5335,2019,,1.44,13.2,1.8
Билибино,22.15,4.37997468202548,5319,2019,240.14,2.38,9.5,1.2
Пустошка,11,10.0743843608703,3977,2019,361.54545454545456,1.32,17.5,2.2
Спас-Клепики,6,2.51655449391696,5243,2019,873.8333333333334,1.4,12.7,1.5
Красный Холм,,11.6022385641225,5140,2018,,1.47,12,1.1
Любим,,7.78043986107295,5125,2017,,1.47,10.5,1
Верея,5,7.00191490903179,5045,2019,1009,2.02,7.7,0.8
Туран,92,4.0797754441829,4879,2018,53.03260869565217,0.88,40.1,9.2
Кадников,,2.36565637203326,4588,2017,,1.43,13.8,1.5
Сусуман,,4.907992432344,4588,2019,,2.27,11.3,1.3
Бабушкин,9,4.15759560009307,4542,2017,504.6666666666667,1.31,18,2.8
Любань,7,7.97888108397598,4527,2019,646.7142857142857,1.55,9.4,0.9
Томари,,5.98066338007166,3761,2019,,2.14,9.5,1.3
Игарка,9.8,32.7870276456877,4417,2019,450.71,1.48,18.2,3
Спас-Деменск,,14.5013384189336,4265,2019,,1.54,10.9,1.1
Мосальск,,7.91742551991319,4190,2019,,1.54,10.9,1.1
Духовщина,11,4.4064999549802,4103,2018,373,1.35,16.3,2.5
Славск,10,2.37097872141377,4019,2019,401.9,1.42,13.8,1.5
Нестеров,8,3.15078934497444,3978,2019,497.25,1.42,13.8,1.5
Среднеколымск,20,5.12577152600855,3489,2018,11.59,1.68,19.1,3.6
Гдов,5,5.05055196104602,3412,2019,682.4,1.32,17.5,2.2
Холм,9,10.9428752451959,3392,2019,376.89,1.49,13.8,1.4
Чёрмоз,7.2,8.84300573266726,3381,2019,500,1.5,14.9,2.4
Мезень,6,6.09688537106395,3287,2017,547.8333333333334,1.54,12.6,1.5
Малоархангельск,3.44,3.95615122874105,3276,2018,952.33,1.49,13.7,1.6
Новоржев,8.6,7.80871393910513,3194,2019,371.3953488372093,1.32,17.5,2.2
Новосиль,5.14,5.77480708119658,3175,2018,617.7,1.49,13.7,1.6
Кологрив,6,4.65394932965165,3032,2017,505.3333333333333,1.51,12.7,1.1
Северо-Курильск,155,5.33972275908281,2485,2019,16.03,2.14,9.5,1.3
Верхоянск,25,4.67768353724548,1122,2018,44.88,1.68,19.1,3.6
Сольвычегодск,8,2.46480923392858,2098,2017,262.25,1.54,12.6,1.5
Горбатов,,4.83286222079194,1982,2017,,1.61,9.5,1.2
Плёс,,4.10034710237475,1796,2017,,1.37,14.6,1.7
Островной,76,4.33942698237362,1784,2019,23.473684210526315,1.83,12.3,1.2
Кедровый,1697,5.04330614221383,1750,2018,1.19,1.45,15.7,2
Артёмовск,24,6.30190830179712,1688,2018,70.33333333333333,1.48,18.2,3
Высоцк,39.81,0.902475956651904,1094,2019,27.480532529515195,1.55,9.4,0.9
Чекалин,,1.61730057266521,914,2018,,1.54,9.7,0.9
Иннополис,2.2,13.17785999472,407,2019,185,1.93,7.2,0.8
